date,month,operator_name,operator_id,reward_value,el_reward_value,balance,rank_in_month,percentile,threshold,above_threshold_eth,above_threshold_pct,outlier_method,month_mean,month_median,month_std,std_above_mean,days_in_month
2024-03-28,2024-03,Staking Facilities,0,16.4627,16.4627,268800,1,100.0,12.9002,3.5625,27.6162,std_el_based,6.7288,6.4871,3.0857,3.1545,31
2024-03-29,2024-03,Kiln,8,27.2214,27.2214,287744,1,100.0,17.3877,9.8337,56.5553,std_el_based,8.3345,6.9749,4.5266,4.1724,31
2024-04-02,2024-04,Chorus One,3,11.0083,11.0083,285824,1,100.0,8.9964,2.0119,22.3635,std_el_based,4.9757,4.5439,2.0103,3.0008,30
2024-04-03,2024-04,ParaFi Technologies LLC,37,32.6462,32.6462,285504,1,100.0,19.0082,13.6381,71.7485,std_el_based,6.2983,4.0958,6.3549,4.1461,30
2024-04-05,2024-04,RockawayX Infra,38,13.3762,13.3762,284192,1,100.0,9.6519,3.7243,38.5865,std_el_based,4.9033,4.1329,2.3743,3.5686,30
2024-04-09,2024-04,Chorus One,3,9.769,9.769,282112,2,96.6667,8.9964,0.7726,8.5881,std_el_based,4.9757,4.5439,2.0103,2.3843,30
2024-04-10,2024-04,P2P.org,2,18.5333,18.5333,281280,1,100.0,11.8735,6.6598,56.0895,std_el_based,5.5047,4.6064,3.1844,4.0914,30
2024-04-11,2024-04,Kiln,8,48.348,48.348,280256,1,100.0,29.5302,18.8178,63.7237,std_el_based,8.7728,5.2086,10.3787,3.8131,30
2024-04-12,2024-04,Blockscape,5,111.6436,111.6436,280064,1,100.0,47.5228,64.1209,134.9267,std_el_based,8.9824,4.7162,19.2702,5.3275,30
2024-04-12,2024-04,ParaFi Technologies LLC,37,22.5743,22.5743,280096,2,96.6667,19.0082,3.5662,18.7612,std_el_based,6.2983,4.0958,6.3549,2.5612,30
2024-04-13,2024-04,Kiln,8,39.2077,39.2077,279968,2,96.6667,29.5302,9.6774,32.7713,std_el_based,8.7728,5.2086,10.3787,2.9324,30
2024-04-13,2024-04,Staking Facilities,0,13.4019,13.4019,268800,1,100.0,9.4442,3.9577,41.906,std_el_based,4.9938,4.6966,2.2252,3.7786,30
2024-04-15,2024-04,Gateway.fm AS,35,2.0904,2.0904,16000,1,100.0,1.0817,1.0086,93.242,std_el_based,0.2951,0.1708,0.3933,4.5645,30
2024-04-24,2024-04,Attestant (BVI) Limited,29,15.8081,15.8081,279456,1,100.0,11.4168,4.3913,38.4636,std_el_based,5.0062,3.7641,3.2053,3.37,30
2024-05-03,2024-05,P2P.org,2,9.7104,9.7104,279104,1,100.0,9.6713,0.0391,0.404,std_el_based,4.8504,3.7826,2.4105,2.0162,31
2024-05-20,2024-05,Attestant (BVI) Limited,29,23.016,23.016,279872,1,100.0,11.3549,11.6611,102.6964,std_el_based,3.6148,2.5548,3.87,5.0132,31
2024-05-20,2024-05,Blockscape,5,11.4267,11.4267,279904,2,96.7742,10.0989,1.3279,13.1487,std_el_based,4.4224,3.5102,2.8382,2.4679,31
2024-05-20,2024-05,Chorus One,3,20.6062,20.6062,279904,2,96.7742,19.9758,0.6304,3.1557,std_el_based,5.7206,3.6522,7.1276,2.0884,31
2024-05-20,2024-05,Kiln,8,11.5048,11.5048,279904,2,96.7742,11.2562,0.2486,2.2087,std_el_based,5.1597,4.2464,3.0483,2.0816,31
2024-05-20,2024-05,RockawayX Infra,38,15.9703,15.9703,279872,1,100.0,10.3915,5.5788,53.6867,std_el_based,4.6094,3.7529,2.891,3.9297,31
2024-05-20,2024-05,Staking Facilities,0,8.9014,8.9014,268800,1,100.0,7.2842,1.6172,22.202,std_el_based,3.843,3.4168,1.7206,2.9399,31
2024-05-23,2024-05,Kiln,8,17.0888,17.0888,283456,1,100.0,11.2562,5.8326,51.8165,std_el_based,5.1597,4.2464,3.0483,3.9134,31
2024-05-23,2024-05,ParaFi Technologies LLC,37,30.228,30.228,278592,1,100.0,14.2995,15.9285,111.3919,std_el_based,4.4521,3.1535,4.9237,5.2351,31
2024-05-30,2024-05,Blockscape,5,15.4686,15.4686,284768,1,100.0,10.0989,5.3697,53.1715,std_el_based,4.4224,3.5102,2.8382,3.8919,31
2024-05-30,2024-05,Chorus One,3,38.9155,38.9155,284768,1,100.0,19.9758,18.9397,94.813,std_el_based,5.7206,3.6522,7.1276,4.6572,31
2024-06-04,2024-06,Gateway.fm AS,35,6.561,6.561,146944,1,100.0,4.685,1.8761,40.0442,std_el_based,2.3295,2.0899,1.1777,3.5929,30
2024-06-04,2024-06,Staking Facilities,0,8.9755,8.9755,268800,2,96.6667,8.9357,0.0398,0.4451,std_el_based,5.066,4.8575,1.9349,2.0206,30
2024-06-05,2024-06,Attestant (BVI) Limited,29,9.615,9.615,284736,1,100.0,8.0535,1.5615,19.3894,std_el_based,3.5405,2.6821,2.2565,2.692,30
2024-06-06,2024-06,Blockscape,5,7.3692,7.3692,284768,2,96.6667,7.2809,0.0883,1.2134,std_el_based,4.3668,4.1604,1.4571,2.0606,30
2024-06-07,2024-06,RockawayX Infra,38,15.2434,15.2434,284736,1,100.0,9.4585,5.7849,61.1608,std_el_based,4.5649,4.098,2.4468,4.3643,30
2024-06-11,2024-06,Blockscape,5,8.6245,8.6245,283456,1,100.0,7.2809,1.3437,18.4546,std_el_based,4.3668,4.1604,1.4571,2.9222,30
2024-06-13,2024-06,ParaFi Technologies LLC,37,10.0072,10.0072,278592,1,100.0,8.1228,1.8844,23.1982,std_el_based,4.417,4.2232,1.8529,3.017,30
2024-06-14,2024-06,Kiln,8,30.381,30.381,283456,1,100.0,16.1895,14.1915,87.6586,std_el_based,6.0027,4.5888,5.0934,4.7863,30
2024-06-24,2024-06,P2P.org,2,15.4627,15.4627,281696,1,100.0,10.0587,5.4039,53.7236,std_el_based,5.1175,5.0231,2.4706,4.1873,30
2024-06-24,2024-06,Staking Facilities,0,10.9856,10.9856,268800,1,100.0,8.9357,2.0499,22.94,std_el_based,5.066,4.8575,1.9349,3.0594,30
2024-06-28,2024-06,Chorus One,3,51.7664,51.7664,281568,1,100.0,23.4334,28.333,120.9088,std_el_based,6.2169,4.4937,8.6082,5.2914,30
2024-07-01,2024-07,Staking Facilities,0,21.0605,21.0605,268800,1,100.0,10.7707,10.2898,95.5353,std_el_based,4.344,3.7556,3.2133,5.2022,31
2024-07-04,2024-07,Attestant (BVI) Limited,29,32.271,32.271,279200,1,100.0,14.6716,17.5994,119.9558,std_el_based,3.6002,2.1005,5.5357,5.1793,31
2024-07-05,2024-07,Chorus One,3,13.3624,13.3624,278944,1,100.0,9.7445,3.6178,37.1269,std_el_based,4.7818,3.9405,2.4814,3.458,31
2024-07-05,2024-07,Kiln,8,9.0176,9.0176,278944,1,100.0,7.8749,1.1427,14.5102,std_el_based,4.4834,4.0996,1.6957,2.6738,31
2024-07-11,2024-07,Gateway.fm AS,35,5.8285,5.8285,193696,1,100.0,4.6931,1.1354,24.193,std_el_based,2.4342,2.1243,1.1295,3.0053,31
2024-07-11,2024-07,P2P.org,2,9.6546,9.6546,278464,1,100.0,7.3645,2.2902,31.0974,std_el_based,4.1981,3.9726,1.5832,3.4465,31
2024-07-12,2024-07,Blockscape,5,15.6433,15.6433,278272,1,100.0,10.8111,4.8323,44.6974,std_el_based,4.7264,4.0799,3.0423,3.5883,31
2024-07-18,2024-07,Blockscape,5,14.4984,14.4984,278272,2,96.7742,10.8111,3.6874,34.1076,std_el_based,4.7264,4.0799,3.0423,3.212,31
2024-07-18,2024-07,Gateway.fm AS,35,5.028,5.028,208096,2,96.7742,4.6931,0.335,7.1371,std_el_based,2.4342,2.1243,1.1295,2.2966,31
2024-07-18,2024-07,ParaFi Technologies LLC,37,6.5678,6.5678,278272,2,96.7742,5.6799,0.8879,15.6321,std_el_based,3.3133,3.1722,1.1833,2.7504,31
2024-07-18,2024-07,RockawayX Infra,38,16.6964,16.6964,278304,1,100.0,9.2083,7.4881,81.3187,std_el_based,4.107,3.879,2.5507,4.9357,31
2024-07-30,2024-07,ParaFi Technologies LLC,37,6.8771,6.8771,277440,1,100.0,5.6799,1.1973,21.079,std_el_based,3.3133,3.1722,1.1833,3.0118,31
2024-08-05,2024-08,Attestant (BVI) Limited,29,29.7038,29.7038,275872,2,96.7742,19.1123,10.5915,55.4173,std_el_based,3.5384,1.5406,7.7869,3.3602,31
2024-08-05,2024-08,Blockscape,5,114.1811,114.1811,275840,1,100.0,45.9419,68.2393,148.5339,std_el_based,6.593,2.7785,19.6744,5.4684,31
2024-08-05,2024-08,Chorus One,3,15.5019,15.5019,276256,1,100.0,9.6779,5.824,60.1789,std_el_based,3.6532,2.6048,3.0123,3.9334,31
2024-08-05,2024-08,Gateway.fm AS,35,85.0752,85.0752,231904,1,100.0,34.3158,50.7594,147.9184,std_el_based,5.0511,2.2365,14.6323,5.469,31
2024-08-05,2024-08,Kiln,8,25.0362,25.0362,275840,1,100.0,12.9808,12.0554,92.8708,std_el_based,4.4284,3.1229,4.2762,4.8192,31
2024-08-05,2024-08,P2P.org,2,62.3104,62.3104,276224,1,100.0,28.0259,34.2845,122.3315,std_el_based,5.7579,2.6798,11.134,5.0793,31
2024-08-05,2024-08,ParaFi Technologies LLC,37,23.8328,23.8328,276416,1,100.0,12.6512,11.1816,88.3831,std_el_based,3.7887,2.6454,4.4313,4.5233,31
2024-08-05,2024-08,RockawayX Infra,38,14.5476,14.5476,276160,1,100.0,9.1709,5.3766,58.6271,std_el_based,3.8421,2.9151,2.6644,4.0179,31
2024-08-05,2024-08,Staking Facilities,0,70.2258,70.2258,268800,1,100.0,30.832,39.3938,127.769,std_el_based,5.8868,2.9974,12.4726,5.1584,31
2024-08-07,2024-08,Chorus One,3,10.135,10.135,275200,2,96.7742,9.6779,0.4571,4.7229,std_el_based,3.6532,2.6048,3.0123,2.1517,31
2024-08-07,2024-08,RockawayX Infra,38,10.3111,10.3111,275232,2,96.7742,9.1709,1.1402,12.4325,std_el_based,3.8421,2.9151,2.6644,2.4279,31
2024-08-15,2024-08,Chorus One,3,9.7132,9.7132,275200,3,93.5484,9.6779,0.0353,0.3648,std_el_based,3.6532,2.6048,3.0123,2.0117,31
2024-08-27,2024-08,ParaFi Technologies LLC,37,13.9132,13.9132,273088,2,96.7742,12.6512,1.262,9.975,std_el_based,3.7887,2.6454,4.4313,2.2848,31
2024-08-29,2024-08,Attestant (BVI) Limited,29,36.1317,36.1317,273088,1,100.0,19.1123,17.0195,89.05,std_el_based,3.5384,1.5406,7.7869,4.1856,31
2024-09-02,2024-09,Attestant (BVI) Limited,29,12.7136,12.7136,273088,1,100.0,8.029,4.6846,58.3453,std_el_based,3.2134,2.3376,2.4078,3.9456,30
2024-09-05,2024-09,Blockscape,5,16.5013,16.5013,272928,1,100.0,10.7529,5.7484,53.4595,std_el_based,4.7451,4.0649,3.0039,3.9137,30
2024-09-06,2024-09,Blockscape,5,11.6679,11.6679,272512,2,96.6667,10.7529,0.915,8.5093,std_el_based,4.7451,4.0649,3.0039,2.3046,30
2024-09-06,2024-09,Chorus One,3,8.0707,8.0707,272512,1,100.0,7.1331,0.9376,13.1444,std_el_based,4.1225,4.198,1.5053,2.6229,30
2024-09-06,2024-09,RockawayX Infra,38,12.7774,12.7774,272544,1,100.0,9.5634,3.214,33.6069,std_el_based,4.5797,3.5745,2.4919,3.2898,30
2024-09-14,2024-09,Kiln,8,8.1641,8.1641,271104,1,100.0,7.6533,0.5108,6.6739,std_el_based,4.3152,3.8812,1.6691,2.306,30
2024-09-16,2024-09,RockawayX Infra,38,10.3666,10.3666,271040,2,96.6667,9.5634,0.8032,8.3985,std_el_based,4.5797,3.5745,2.4919,2.3223,30
2024-09-19,2024-09,ParaFi Technologies LLC,37,7.3393,7.3393,271040,2,96.6667,7.2936,0.0457,0.6263,std_el_based,3.6861,3.2621,1.8038,2.0253,30
2024-09-20,2024-09,P2P.org,2,15.5048,15.5048,271008,1,100.0,10.1493,5.3556,52.7683,std_el_based,4.5103,3.6726,2.8195,3.8995,30
2024-09-20,2024-09,ParaFi Technologies LLC,37,8.0282,8.0282,271040,1,100.0,7.2936,0.7346,10.0715,std_el_based,3.6861,3.2621,1.8038,2.4072,30
2024-09-20,2024-09,Staking Facilities,0,8.8973,8.8973,268800,2,96.6667,8.5262,0.3711,4.3526,std_el_based,4.2733,4.1794,2.1265,2.1745,30
2024-09-21,2024-09,Staking Facilities,0,9.1648,9.1648,268800,1,100.0,8.5262,0.6386,7.4899,std_el_based,4.2733,4.1794,2.1265,2.3003,30
2024-09-26,2024-09,Gateway.fm AS,35,11.4104,11.4104,269952,1,100.0,7.994,3.4164,42.7369,std_el_based,4.0876,3.7773,1.9532,3.7491,30
2024-09-29,2024-09,P2P.org,2,10.8622,10.8622,270240,2,96.6667,10.1493,0.713,7.0249,std_el_based,4.5103,3.6726,2.8195,2.2529,30
2024-10-01,2024-10,Attestant (BVI) Limited,29,7.8557,7.8557,270720,1,100.0,6.9384,0.9173,13.2203,std_el_based,2.9697,2.2702,1.9844,2.4623,31
2024-10-08,2024-10,Attestant (BVI) Limited,29,7.5923,7.5923,267488,2,96.7742,6.9384,0.6539,9.4239,std_el_based,2.9697,2.2702,1.9844,2.3295,31
2024-10-09,2024-10,Attestant (BVI) Limited,29,7.325,7.325,267488,3,93.5484,6.9384,0.3865,5.5708,std_el_based,2.9697,2.2702,1.9844,2.1948,31
2024-10-09,2024-10,Staking Facilities,0,10.3489,10.3489,267456,1,100.0,8.1486,2.2003,27.0016,std_el_based,4.5418,4.3553,1.8034,3.2201,31
2024-10-11,2024-10,Kiln,8,7.4231,7.4231,267456,1,100.0,7.0108,0.4123,5.8807,std_el_based,4.3613,4.2389,1.3247,2.3112,31
2024-10-12,2024-10,Chorus One,3,6.0283,6.0283,268128,1,100.0,5.6641,0.3642,6.4299,std_el_based,3.6625,3.5782,1.0008,2.3639,31
2024-10-12,2024-10,ParaFi Technologies LLC,37,7.8154,7.8154,268096,1,100.0,6.7113,1.104,16.4502,std_el_based,4.0371,3.7921,1.3371,2.8257,31
2024-10-13,2024-10,Gateway.fm AS,35,7.467,7.467,268192,1,100.0,7.1368,0.3303,4.6278,std_el_based,4.1742,3.8992,1.4813,2.223,31
2024-10-14,2024-10,RockawayX Infra,38,8.7358,8.7358,268480,1,100.0,6.9317,1.804,26.026,std_el_based,3.9947,3.8753,1.4685,3.2285,31
2024-10-25,2024-10,P2P.org,2,12.8209,12.8209,266848,2,96.7742,10.1692,2.6517,26.0761,std_el_based,4.8405,4.4352,2.6643,2.9953,31
2024-10-28,2024-10,ParaFi Technologies LLC,37,7.3112,7.3112,266976,2,96.7742,6.7113,0.5999,8.9386,std_el_based,4.0371,3.7921,1.3371,2.4486,31
2024-10-31,2024-10,P2P.org,2,14.499,14.499,266880,1,100.0,10.1692,4.3298,42.5779,std_el_based,4.8405,4.4352,2.6643,3.6251,31
2024-11-06,2024-11,Attestant (BVI) Limited,29,12.9285,12.9285,266848,1,100.0,8.1895,4.739,57.8661,std_el_based,3.4856,2.5392,2.3519,4.0149,30
2024-11-06,2024-11,RockawayX Infra,38,6.9369,6.9369,266848,3,93.3333,6.5721,0.3648,5.5514,std_el_based,3.7563,3.6779,1.4079,2.2591,30
2024-11-07,2024-11,P2P.org,2,9.9542,9.9542,266880,2,96.6667,8.2875,1.6668,20.1118,std_el_based,4.1835,3.6354,2.052,2.8123,30
2024-11-08,2024-11,RockawayX Infra,38,6.985,6.985,266848,2,96.6667,6.5721,0.4129,6.2826,std_el_based,3.7563,3.6779,1.4079,2.2933,30
2024-11-11,2024-11,Kiln,8,11.5115,11.5115,266912,1,100.0,8.8907,2.6209,29.4792,std_el_based,4.7956,4.3018,2.0475,3.28,30
2024-11-12,2024-11,Blockscape,5,9.4386,9.4386,266912,1,100.0,7.5186,1.9199,25.5358,std_el_based,4.0341,3.7379,1.7423,3.102,30
2024-11-12,2024-11,Chorus One,3,43.8815,43.8815,266912,1,100.0,21.8073,22.0742,101.2239,std_el_based,6.5819,4.5919,7.6127,4.8997,30
2024-11-12,2024-11,P2P.org,2,10.5405,10.5405,266912,1,100.0,8.2875,2.253,27.1857,std_el_based,4.1835,3.6354,2.052,3.098,30
2024-11-13,2024-11,Blockscape,5,9.3801,9.3801,266688,2,96.6667,7.5186,1.8614,24.7576,std_el_based,4.0341,3.7379,1.7423,3.0684,30
2024-11-13,2024-11,Gateway.fm AS,35,14.6354,14.6354,266400,1,100.0,9.4178,5.2176,55.4009,std_el_based,4.3123,3.642,2.5528,4.0439,30
2024-11-13,2024-11,Kiln,8,8.9726,8.9726,266368,2,96.6667,8.8907,0.082,0.9222,std_el_based,4.7956,4.3018,2.0475,2.04,30
2024-11-13,2024-11,ParaFi Technologies LLC,37,6.7939,6.7939,266720,1,100.0,6.0709,0.723,11.9095,std_el_based,3.6375,3.4337,1.2167,2.5943,30
2024-11-13,2024-11,RockawayX Infra,38,7.6765,7.6765,266400,1,100.0,6.5721,1.1044,16.8046,std_el_based,3.7563,3.6779,1.4079,2.7844,30
2024-11-26,2024-11,ParaFi Technologies LLC,37,6.1002,6.1002,266688,2,96.6667,6.0709,0.0293,0.4828,std_el_based,3.6375,3.4337,1.2167,2.0241,30
2024-12-02,2024-12,Kiln,8,7.4328,7.4328,266848,2,96.7742,7.2874,0.1454,1.9954,std_el_based,3.8208,3.5207,1.7333,2.0839,31
2024-12-03,2024-12,Blockscape,5,8.3793,8.3793,266848,1,100.0,6.2359,2.1434,34.3727,std_el_based,3.2489,2.7835,1.4935,3.4352,31
2024-12-05,2024-12,Chorus One,3,5.0127,5.0127,266848,2,96.7742,4.9949,0.0179,0.3581,std_el_based,2.8424,2.5584,1.0762,2.0166,31
2024-12-09,2024-12,Kiln,8,8.015,8.015,266304,1,100.0,7.2874,0.7276,9.9841,std_el_based,3.8208,3.5207,1.7333,2.4198,31
2024-12-09,2024-12,P2P.org,2,8.3814,8.3814,266304,2,96.7742,7.2506,1.1308,15.5962,std_el_based,3.4921,2.9136,1.8793,2.6017,31
2024-12-10,2024-12,Chorus One,3,5.9126,5.9126,266048,1,100.0,4.9949,0.9177,18.3736,std_el_based,2.8424,2.5584,1.0762,2.8527,31
2024-12-10,2024-12,Gateway.fm AS,35,6.1482,6.1482,266080,1,100.0,5.4412,0.707,12.9927,std_el_based,3.1663,2.9375,1.1375,2.6215,31
2024-12-10,2024-12,P2P.org,2,8.8651,8.8651,266048,1,100.0,7.2506,1.6145,22.2674,std_el_based,3.4921,2.9136,1.8793,2.8591,31
2024-12-12,2024-12,RockawayX Infra,38,11.7883,11.7883,265024,1,100.0,7.051,4.7372,67.185,std_el_based,3.2874,2.9376,1.8818,4.5174,31
2024-12-16,2024-12,ParaFi Technologies LLC,37,7.7,7.7,263744,1,100.0,6.1302,1.5698,25.6078,std_el_based,3.3071,2.8209,1.4115,3.1121,31
2024-12-17,2024-12,Staking Facilities,0,5.7164,5.7164,262944,1,100.0,5.5085,0.2079,3.7743,std_el_based,3.0957,2.4757,1.2064,2.1723,31
2024-12-19,2024-12,Attestant (BVI) Limited,29,7.2651,7.2651,261824,1,100.0,5.3748,1.8904,35.1709,std_el_based,2.2923,1.7585,1.5413,3.2265,31
2024-12-19,2024-12,Blockscape,5,6.5443,6.5443,261792,2,96.7742,6.2359,0.3084,4.9458,std_el_based,3.2489,2.7835,1.4935,2.2065,31
2024-12-20,2024-12,ParaFi Technologies LLC,37,6.5305,6.5305,261824,2,96.7742,6.1302,0.4003,6.5304,std_el_based,3.3071,2.8209,1.4115,2.2836,31
2025-01-07,2025-01,Chorus One,3,10.4883,10.4883,260064,2,96.7742,8.0155,2.4728,30.8505,std_el_based,3.3806,2.7467,2.3174,3.0671,31
2025-01-07,2025-01,Staking Facilities,0,13.0736,13.0736,260064,1,100.0,8.3573,4.7164,56.4345,std_el_based,3.5211,2.7262,2.4181,3.9505,31
2025-01-13,2025-01,Kiln,8,66.6745,66.6745,259648,1,100.0,28.0035,38.6709,138.093,std_el_based,5.2944,2.8628,11.3546,5.4058,31
2025-01-16,2025-01,Gateway.fm AS,35,7.5787,7.5787,258880,2,96.7742,7.1479,0.4308,6.0272,std_el_based,3.4458,2.8568,1.851,2.2327,31
2025-01-18,2025-01,Attestant (BVI) Limited,29,7.0904,7.0904,258848,2,96.7742,6.3679,0.7225,11.3453,std_el_based,2.4951,1.7839,1.9364,2.3731,31
2025-01-19,2025-01,P2P.org,2,5.9221,5.9221,258304,1,100.0,5.9052,0.0169,0.2862,std_el_based,3.2452,3.0481,1.33,2.0127,31
2025-01-19,2025-01,RockawayX Infra,38,10.554,10.554,258336,1,100.0,8.1044,2.4496,30.2259,std_el_based,3.5711,2.7716,2.2667,3.0807,31
2025-01-20,2025-01,Attestant (BVI) Limited,29,7.0661,7.0661,258048,3,93.5484,6.3679,0.6981,10.9633,std_el_based,2.4951,1.7839,1.9364,2.3605,31
2025-01-20,2025-01,Chorus One,3,11.4056,11.4056,258016,1,100.0,8.0155,3.3901,42.2948,std_el_based,3.3806,2.7467,2.3174,3.4629,31
2025-01-20,2025-01,Gateway.fm AS,35,7.7525,7.7525,258048,1,100.0,7.1479,0.6046,8.4589,std_el_based,3.4458,2.8568,1.851,2.3266,31
2025-01-20,2025-01,ParaFi Technologies LLC,37,10.0999,10.0999,258048,1,100.0,7.0426,3.0573,43.412,std_el_based,3.2363,2.8533,1.9031,3.6065,31
2025-01-20,2025-01,RockawayX Infra,38,8.7716,8.7716,258048,3,93.5484,8.1044,0.6672,8.2324,std_el_based,3.5711,2.7716,2.2667,2.2943,31
2025-01-20,2025-01,Staking Facilities,0,8.5655,8.5655,258016,2,96.7742,8.3573,0.2082,2.4914,std_el_based,3.5211,2.7262,2.4181,2.0861,31
2025-01-23,2025-01,Attestant (BVI) Limited,29,8.372,8.372,257344,1,100.0,6.3679,2.0041,31.4712,std_el_based,2.4951,1.7839,1.9364,3.0349,31
2025-01-23,2025-01,Blockscape,5,12.3991,12.3991,257344,1,100.0,9.0002,3.3989,37.7646,std_el_based,3.6744,3.0194,2.6629,3.2764,31
2025-01-23,2025-01,ParaFi Technologies LLC,37,8.7171,8.7171,257888,2,96.7742,7.0426,1.6746,23.7779,std_el_based,3.2363,2.8533,1.9031,2.8799,31
2025-01-23,2025-01,RockawayX Infra,38,9.1844,9.1844,257888,2,96.7742,8.1044,1.08,13.3257,std_el_based,3.5711,2.7716,2.2667,2.4765,31
2025-01-27,2025-01,Gateway.fm AS,35,7.2247,7.2247,256448,3,93.5484,7.1479,0.0769,1.0754,std_el_based,3.4458,2.8568,1.851,2.0415,31
2025-01-31,2025-01,Blockscape,5,12.0013,12.0013,255840,2,96.7742,9.0002,3.0011,33.3445,std_el_based,3.6744,3.0194,2.6629,3.127,31
2025-02-02,2025-02,ParaFi Technologies LLC,37,76.7554,76.7554,255872,1,100.0,33.163,43.5923,131.4485,std_el_based,5.4251,2.2946,13.869,5.1432,28
2025-02-03,2025-02,Attestant (BVI) Limited,29,117.064,117.064,255360,1,100.0,48.8286,68.2354,139.7447,std_el_based,6.0259,1.7903,21.4014,5.1884,28
2025-02-03,2025-02,Blockscape,5,11.2212,11.2212,255328,2,96.4286,9.2002,2.021,21.9666,std_el_based,3.486,2.4111,2.8571,2.7073,28
2025-02-03,2025-02,Chorus One,3,12.7576,12.7576,255328,2,96.4286,12.1883,0.5692,4.6703,std_el_based,4.1239,2.7755,4.0322,2.1412,28
2025-02-03,2025-02,Kiln,8,13.8958,13.8958,255328,1,100.0,8.4042,5.4916,65.3443,std_el_based,3.1088,1.9215,2.6477,4.0741,28
2025-02-03,2025-02,P2P.org,2,14.0448,14.0448,255328,2,96.4286,10.6111,3.4337,32.3595,std_el_based,3.709,2.8233,3.451,2.995,28
2025-02-03,2025-02,RockawayX Infra,38,12.0956,12.0956,255840,1,100.0,8.4863,3.6093,42.5313,std_el_based,3.2124,2.2966,2.637,3.3687,28
2025-02-03,2025-02,Staking Facilities,0,34.2075,34.2075,255328,1,100.0,16.342,17.8655,109.3229,std_el_based,3.9553,2.2034,6.1933,4.8846,28
2025-02-25,2025-02,Gateway.fm AS,35,33.4414,33.4414,251712,1,100.0,17.2007,16.2407,94.4187,std_el_based,4.2539,2.1068,6.4734,4.5088,28
2025-02-26,2025-02,Blockscape,5,12.3492,12.3492,251552,1,100.0,9.2002,3.1489,34.2268,std_el_based,3.486,2.4111,2.8571,3.1021,28
2025-02-28,2025-02,Chorus One,3,20.0339,20.0339,250912,1,100.0,12.1883,7.8456,64.3694,std_el_based,4.1239,2.7755,4.0322,3.9457,28
2025-02-28,2025-02,P2P.org,2,16.3029,16.3029,250912,1,100.0,10.6111,5.6918,53.64,std_el_based,3.709,2.8233,3.451,3.6493,28
2025-02-28,2025-02,RockawayX Infra,38,10.3053,10.3053,250944,2,96.4286,8.4863,1.819,21.4351,std_el_based,3.2124,2.2966,2.637,2.6898,28
2025-03-02,2025-03,Kiln,8,11.9901,11.9901,250944,1,100.0,8.9858,3.0042,33.4333,std_el_based,3.3646,2.0477,2.8106,3.0689,31
2025-03-04,2025-03,Attestant (BVI) Limited,29,9.4679,9.4679,250752,1,100.0,6.7609,2.707,40.039,std_el_based,2.1423,1.1987,2.3093,3.1722,31
2025-03-10,2025-03,Attestant (BVI) Limited,29,7.8343,7.8343,250336,2,96.7742,6.7609,1.0733,15.8756,std_el_based,2.1423,1.1987,2.3093,2.4648,31
2025-03-10,2025-03,Blockscape,5,10.4838,10.4838,250304,2,96.7742,8.4721,2.0117,23.7449,std_el_based,3.1609,2.1292,2.6556,2.7575,31
2025-03-10,2025-03,Chorus One,3,27.0278,27.0278,250304,1,100.0,15.4424,11.5854,75.0229,std_el_based,4.3011,1.8425,5.5707,4.0797,31
2025-03-10,2025-03,Gateway.fm AS,35,14.5773,14.5773,250336,3,93.5484,12.9881,1.5892,12.236,std_el_based,3.956,1.781,4.516,2.3519,31
2025-03-10,2025-03,P2P.org,2,15.9489,15.9489,250304,2,96.7742,13.4599,2.489,18.4917,std_el_based,4.2638,2.276,4.5981,2.5413,31
2025-03-10,2025-03,ParaFi Technologies LLC,37,44.1142,44.1142,250336,1,100.0,18.5156,25.5987,138.2548,std_el_based,3.5345,1.8255,7.4905,5.4175,31
2025-03-10,2025-03,Staking Facilities,0,46.9247,46.9247,250304,1,100.0,20.9106,26.0141,124.4059,std_el_based,4.2849,1.739,8.3129,5.1294,31
2025-03-11,2025-03,Blockscape,5,11.3064,11.3064,249888,1,100.0,8.4721,2.8343,33.4546,std_el_based,3.1609,2.1292,2.6556,3.0673,31
2025-03-11,2025-03,Chorus One,3,15.4815,15.4815,249888,2,96.7742,15.4424,0.0391,0.2534,std_el_based,4.3011,1.8425,5.5707,2.007,31
2025-03-11,2025-03,RockawayX Infra,38,30.118,30.118,249920,1,100.0,13.7551,16.3628,118.9579,std_el_based,3.4578,2.14,5.1487,5.1781,31
2025-03-19,2025-03,P2P.org,2,20.6629,20.6629,248960,1,100.0,13.4599,7.2029,53.5139,std_el_based,4.2638,2.276,4.5981,3.5665,31
2025-03-29,2025-03,Gateway.fm AS,35,14.6801,14.6801,248992,2,96.7742,12.9881,1.692,13.0273,std_el_based,3.956,1.781,4.516,2.3747,31
2025-03-30,2025-03,Gateway.fm AS,35,16.4602,16.4602,248992,1,100.0,12.9881,3.4722,26.7335,std_el_based,3.956,1.781,4.516,2.7689,31
2025-04-02,2025-04,Staking Facilities,0,11.3236,11.3236,248416,1,100.0,8.5883,2.7353,31.8495,std_el_based,2.9579,1.8722,2.8152,2.9716,30
2025-04-06,2025-04,Attestant (BVI) Limited,29,8.2296,8.2296,247936,1,100.0,6.0801,2.1494,35.3514,std_el_based,2.0623,1.2478,2.0089,3.0699,30
